f000047,372.960,379.440,"That's the curse of our young literature: we're so much too literary."
f000048,379.440,386.320,"We know only such questions and problems as come up among writers and cultured people."
f000049,386.320,391.880,"We cannot see beyond the limits of our own professional interests."
f000050,391.880,406.440,"In order to get back on the trail of a great and powerful art we must move as much as possible among men who've never read a book in their lives, whom the simplest animal instincts direct in all they do."
f000051,406.440,415.720,"I've tried already, with all my might, to work according to those principlesin my Earthspirit."
f000052,415.720,438.960,"The woman who was my model for the chief figure in that, breathes todayand has for a yearbehind barred windows; and on that account for some incomprehensible reason the play was only brought to performance by the Society for Free Literature."
f000053,438.960,447.160,"As long as my father was alive, all the stages of Germany stood open to my creations."
f000054,447.160,450.720,"That has been vastly changed."
f000055,450.720,454.400,"I've had a pair of tights made of the tenderest bluegreen."
f000056,454.400,457.920,"If they don't make a success abroad, I'll sell mousetraps!"
f000057,457.920,462.600,"The trunks are so delicate I can't sit on the edge of a table in 'em."
f000058,462.600,471.240,"The only thing that will disturb the good impression is my awful bald head, which I owe to my active participation in this great conspiracy."
f000059,471.240,479.480,"To lie in the hospital in perfect health for three months would make a fat pig of the most rundown old hobo."
f000060,479.480,483.400,"Since coming out I've fed on nothing but Karlsbad pills."
f000061,483.400,487.920,"Day and night I have orchestra rehearsals in my intestines."
f000062,487.920,494.800,"I'll be so washed out before I get across the frontier that I won't be able to lift a bottlecork."
f000063,494.800,498.840,"How the attendants in the hospital got out of her way yesterday!"
f000064,498.840,501.080,"That was a refreshing sight."
f000065,501.080,509.800,"The garden was still as the grave: in the loveliest noon sunlight the convalescents didn't venture out of doors."
f000066,509.800,517.160,"Away back by the contagious ward she stepped out under the mulberry trees and swayed on her ankles on the gravel."
f000067,517.160,525.400,"The doorkeeper had recognized me, and a young doctor who met me in the corridor shrunk up as tho a revolver shot had struck him."
f000068,525.400,531.240,"The Sisters vanished into the big rooms or stayed stuck against the walls."
f000069,531.240,536.960,"When I came back there was not a soul to be seen in the garden or at the gate."
f000070,536.960,543.280,"No better chance could have been found, if we had had the curséd passports."
f000071,543.280,547.520,"And now the fellow says he isn't going with her!"
f000072,547.520,550.000,"I understand the poor hospitalbrothers."
f000073,550.000,559.560,"One has a bad foot and another has a swollen cheek, and there appears in the midst of them the incarnate deathinsuranceagentess!"
f000074,559.560,572.800,"In the Hall of the Knights, as the blessed division was called from which I organized my spying, when the news got around there that Sister Theophila had departed this life, not one of the fellows could be kept in bed."
f000075,572.800,580.080,"They scrambled up to the windowbars, if they had to drag their pains along with them by the hundredweight."
f000076,580.080,583.760,"I never heard such swearing in my life!"
f000077,583.760,589.120,"Allow me, Fräulein von Geschwitz, to come back to my proposition once more."
f000078,589.120,612.680,"Tho my father was shot in this room, still I can see in the murder, as in the punishment, nothing but a horrible misfortune that has befallen her; nor do I think that my father, if he had come through alive, would have withdrawn his support from her entirely."
f000079,612.680,638.200,"Whether your plan for freeing her will succeed still seems to me very doubtful, tho I wouldn't like to discourage you; but I can find no words to express the admiration with which your selfsacrifice, your energy, your superhuman scorn of death, inspires me."
f000080,638.200,646.120,"I don't believe any man ever risked so much for a woman, let alone for a friend."
f000081,646.120,656.440,"I am not aware, Fräulein von Geschwitz, how rich you are, but the expenses for what you have accomplished must have exhausted your fortune."
f000082,656.440,663.600,"May I venture to offer you a loan of, markswhich I should have no trouble raising for you in cash?"
f000083,663.600,668.360,"How we did rejoice when Sister Theophila was really dead!"
f000084,668.360,671.760,"From that day on we were free from custody."
f000085,671.760,674.640,"We changed our beds as we liked."
f000086,674.640,678.640,"I had done my hair like hers, and copied every tone of her voice."
f000087,678.640,687.160,"When the professor came he called her gnädiges Fräulein and said to me, It's better living here than in prison!."
f000088,687.160,698.280,"When the Sister suddenly was missing, we looked at each other in suspense: we had both been sick five days: now was the deciding moment."
f000089,698.280,710.120,"Next morning came the assistant.How is Sister Theophila?Dead!We communicated behind his back, and when he had gone we sank in each other's arms: God be thanked!"
f000090,710.120,717.760,"God be thanked!What pains it cost me to keep my darling from betraying how well she already was!"
f000091,717.760,723.400,"You have nine years of prison before you, I cried to her early and late."
f000092,723.400,727.760,"Now they probably won't let her stay in the contagious ward three days more!"
f000093,727.760,737.960,"I lay in the hospital full three months to spy out the ground, after toilfully peddling together the qualities necessary for such a long stay."
f000094,737.960,743.800,"Now I act the valet here with you, Dr. Schön, so that no strange servants may come into the house."
f000095,743.800,748.800,"Where is the bridegroom who's ever done so much for his bride?"
f000096,748.800,751.440,"My fortune has also been destroyed."
f000097,751.440,758.160,"When you succeed in developing her into a respectable artiste you will have put the world in debt to you."
f000098,758.160,768.920,"With the temperament and the beauty that she has to give out of the depths of her nature she can make the most blasé public hold its breath."
f000099,768.920,776.520,"And then, too, she will be protected by acting passion from a second time becoming a criminal in reality."
f000100,776.520,780.000,"I'll soon drive her kiddishness out of her!"
f000101,780.000,782.080,"There he comes!"
f000102,782.080,784.640,"Steps louden in the gallery."
f000103,784.640,792.760,"Then the curtains part at the head of the stairs and Schigolch in a long black coat with a white sunshade in his right hand comes down."
f000104,792.760,796.920,"Thruout the play his speech is interrupted with frequent yawns."
f000105,796.920,800.680,"Confound the darkness!"
f000106,800.680,804.840,"Outdoors the sun burns your eyes out."
f000107,804.840,806.520,"Wearily unwrapping herself."
f000108,806.520,808.120,"I'm coming!"
f000109,808.120,812.160,"Her ladyship has seen no daylight for three days."
f000110,812.160,815.200,"We live here like in a snuffbox."
f000111,815.200,819.440,"Since nine o'clock this morning I've been round to all the oldclothesmen."
f000112,819.440,826.240,"Three brand new trunks stuffed full of old trowsers I've expressed to Buenos Ayres via Bremerhaven."
f000113,826.240,830.480,"My legs are dangling on me like the tongue of a bell."
f000114,830.480,834.240,"That's the new life it's going to be from now on!"
f000115,834.240,837.680,"Where are you going to get off tomorrow morning?"
f000116,837.680,842.240,"I hope not straight into Oxbutter Hotel again!"
f000117,842.240,843.880,"I can tell you a fine hotel."
f000118,843.880,846.200,"I lived there with a lady liontamer."
f000119,846.200,849.760,"The people were born in Berlin."
f000120,849.760,851.120,"Upright in the armchair."
f000121,851.120,854.120,"Come and help me!"
f000122,854.120,856.160,"Hurries to her and supports her."
f000123,856.160,860.560,"And you'll be safer from the police there than on a high tightrope!"
f000124,860.560,864.840,"He means to let you go with her alone this afternoon."
f000125,864.840,868.200,"Maybe he's still suffering from his chillblains!"
f000126,868.200,871.960,"Do you want me to start my new engagement in bathrobe and slippers?"
f000127,871.960,880.280,"HmSister Theophila wouldn't have gone to heaven so promptly either, if she hadn't felt so affectionate towards our patient."
f000128,880.280,885.440,"She'll have a different value when one must serve thru a honeymoon with her."
f000129,885.440,889.240,"Anyway, it can't hurt her if she gets a little fresh air beforehand."
f000130,889.240,895.480,"A pocketbook in his hand, to Geschwitz who is leaning on a chairback by the centre table."
f000131,895.480,898.440,"This holds, marks."
f000132,898.440,900.400,"Thank you, no."
f000133,900.400,902.520,"Please take it."
f000134,902.520,903.880,"To Schigolch."
f000135,903.880,907.200,"Come along, at last!"
f000136,907.200,909.480,"Patience, Fräulein."
f000137,909.480,913.840,"It's only a stone's throw across Hospital Street."
f000138,913.840,916.000,"I'll be here with her in five minutes."
f000139,916.000,918.040,"You're bringing her here?"
f000140,918.040,919.840,"I'm bringing her here."
f000141,919.840,921.520,"Or do you fear for your health?"
f000142,921.520,923.960,"You see that I fear nothing."
f000143,923.960,933.840,"According to the latest wire, the doctor is on his way to Constantinople to have his Earthspirit produced before the Sultan by haremladies and eunuchs."
f000144,933.840,937.320,"Opening the centre door under the gallery."
f000145,937.320,940.000,"It's shorter for you thru here."
f000146,940.000,942.920,"Exeunt Schigolch and Countess Geschwitz."
f000147,942.920,944.680,"Alva locks the door."
f000148,944.680,949.400,"You were going to give more money to the crazy skyrocket!"
f000149,949.400,951.800,"What has that to do with you?"
f000150,951.800,957.960,"I get paid like a lamplighter, tho I had to demoralize all the Sisters in the hospital."
f000151,957.960,961.360,"Then came the assistants' and the doctors' turn, and then ALVA."
f000152,961.360,967.600,"Will you seriously inform me that the medical professors let themselves be influenced by you?"
f000153,967.600,973.360,"With the money those gentlemen cost me I could become President of the United States!"
f000154,973.360,979.040,"But Fräulein von Geschwitz has reimbursed you for every penny that you spent."
f000155,979.040,985.760,"So far as I know you're getting a monthly salary of five hundred marks from her besides."
f000156,985.760,990.000,"It is often pretty hard to believe in your love for the unhappy murderess."
f000157,990.000,999.200,"When I asked Fräulein von Geschwitz just now to accept my help, it certainly was not to incite your insatiable avarice."
f000158,999.200,1007.720,"The admiration which I have learnt to have for Fräulein von Geschwitz in this affair, I am far from feeling towards you."
f000159,1007.720,1013.160,"It is not at all clear to me what claims of any kind you can make upon me."
f000160,1013.160,1024.920,"That you chanced to be present at the murder of my father has not yet created the slightest bond of relationship between you and me."
f000161,1024.920,1041.080,"On the contrary, I am firmly convinced that if the heroic undertaking of Countess Geschwitz had not come your way you would be lying somewhere today without a penny, drunken in the gutter."
f000162,1041.080,1049.280,"And do you know what would have become of you if you hadn't sold for two millions the tuppeny paper your father ran?"
f000163,1049.280,1057.560,"You'd have hitched up with the stringiest sort of balletgirl and been today a stableboy in the Humpelmeier Circus."
f000164,1057.560,1059.760,"What work do you do?"
f000165,1059.760,1068.560,"You've written a drama of horrors in which my bride's calves are the two chief figures and which no highclass theater will produce."
f000166,1068.560,1070.920,"You walking pajamas!"
f000167,1070.920,1072.760,"You fresh ragbag you!"
f000168,1072.760,1079.080,"Two years ago I balanced two saddled cavalryhorses on this chest."
f000169,1079.080,1085.720,"How that'll go now, after this clasping his bald head, is a question sure enough."
f000170,1085.720,1094.560,"The foreign girls will get a fine idea of German art when they see the sweat come beading thru my tights at every fresh kiloweight!"
f000171,1094.560,1099.240,"I shall make the whole auditorium stink with my exhalations!"
f000172,1099.240,1101.720,"You're weak as a dishclout!"
f000173,1101.720,1107.480,"Would to God you were right! or did you perhaps intend to insult me?"
f000174,1107.480,1114.920,"If so, I'll set the tip of my toe to your jaw so that your tongue'll crawl along the carpet over there!"
f000175,1114.920,1116.120,"Try it!"
f000176,1116.120,1118.600,"Steps and voices outside."
f000177,1118.600,1120.000,"Who is that.?"
f000178,1120.000,1123.520,"You can thank God that I have no public here before me!"
f000179,1123.520,1125.240,"Who can that be!"
f000180,1125.240,1126.840,"That is my beloved."
f000181,1126.840,1130.000,"It's a full year now since we've seen each other."
f000182,1130.000,1132.560,"But how should they be back already!"
f000183,1132.560,1135.080,"Who can be coming there?"
f000184,1135.080,1137.280,"I expect no one."
f000185,1137.280,1139.800,"Oh the devil, unlock it!"
f000186,1139.800,1141.040,"Hide yourself!"
f000187,1141.040,1143.560,"I'll get behind the portières."
f000188,1143.560,1145.920,"I've stood there once before, a year ago."
f000189,1145.920,1147.760,"Disappears, right."
f000190,1147.760,1153.800,"Alva opens the rear door, whereupon Alfred Hugenberg enters, hat in hand."
f000191,1153.800,1155.960,"With whom have I."
f000192,1155.960,1157.560,"You?"
f000193,1157.560,1159.920,"Aren't you?"
f000194,1159.920,1161.080,"Alfred Hugenberg."
f000195,1161.080,1163.040,"What can I do for you?"
f000196,1163.040,1165.160,"I've come from Münsterburg."
f000197,1165.160,1166.880,"I ran away this morning."
f000198,1166.880,1169.200,"My eyes are bad."
f000199,1169.200,1172.120,"I am forced to keep the blinds closed."
f000200,1172.120,1173.600,"I need your help."
f000201,1173.600,1175.320,"You will not refuse me."
f000202,1175.320,1176.520,"I've got a plan ready."
f000203,1176.520,1178.040,"Can anyone hear us?"
f000204,1178.040,1179.800,"What do you mean?"
f000205,1179.800,1182.480,"What sort of a plan?"
f000206,1182.480,1183.920,"Are you alone?"
f000207,1183.920,1185.320,"Yes."
f000208,1185.320,1187.640,"What do you want to impart to me?"
f000209,1187.640,1190.160,"I've had two plans already that I let drop."
f000210,1190.160,1194.440,"What I shall tell you now has been worked out to the last possible chance."
f000211,1194.440,1199.960,"If I had money I should not confide it to you; I thought about that a long time before coming."
f000212,1199.960,1203.000,"Will you not permit me to set forth to you my design?"
f000213,1203.000,1206.840,"Will you kindly tell me just what you are talking about?"
f000214,1206.840,1210.800,"She cannot possibly be so indifferent to you that I must tell you that."
f000215,1210.800,1215.800,"The evidence you gave the coroner helped her more than everything the defending counsel said."
f000216,1215.800,1218.440,"I beg to decline the supposition."
f000217,1218.440,1221.920,"You would say that; I understand that, of course."
f000218,1221.920,1224.800,"But all the same you were her best witness."
f000219,1224.800,1227.160,"You were!"
f000220,1227.160,1230.720,"You said my father was about to force her to shoot herself."
f000221,1230.720,1232.560,"He was, too."
f000222,1232.560,1234.480,"But they didn't believe me."
f000223,1234.480,1235.920,"I wasn't put on my oath."
f000224,1235.920,1238.120,"Where have you come from now?"
f000225,1238.120,1241.280,"From a reformschool I broke out of this morning."
f000226,1241.280,1243.840,"And what do you have in view?"
f000227,1243.840,1246.880,"I'm trying to get into the confidence of a turnkey."
f000228,1246.880,1249.520,"What do you mean to live on?"
f000229,1249.520,1252.400,"I'm living with a girl who's had a child by my father."
f000230,1252.400,1254.480,"Who is your father?"
f000231,1254.480,1256.360,"He's a police captain."
f000232,1256.360,1262.560,"I know the prison without ever having been inside it; and nobody in it will recognize me as I am now."
f000233,1262.560,1265.400,"But I don't count on that at all."
f000234,1265.400,1272.480,"I know an iron ladder by which one can get from the first court to the roof and thru an opening there into the attic."
f000235,1272.480,1274.840,"There's no way up to it from inside."
f000236,1274.840,1283.880,"But in all five wings boards and laths and great heaps of shavings are lying under the roofs, and I'll drag them all together in the middle and set fire to them."
f000237,1283.880,1287.600,"My pockets are full of matches and all the things used to make fires."
f000238,1287.600,1290.160,"But then you'll burn up there!"
f000239,1290.160,1292.560,"Of course, if I'm not rescued."
f000240,1292.560,1298.760,"But to get into the first court I must have the turnkey in my power, and for that I need money."
f000241,1298.760,1301.960,"Not that I mean to bribe him; that wouldn't go."
f000242,1301.960,1312.240,"I must lend him money to send his three children to the country, and then at four o'clock in the morning when the prisoners of respected families are discharged, I'll slip in the door."
f000243,1312.240,1317.760,"He'll lockup behind me and ask me what I'm after, and I'll ask him to let me out again in the evening."
f000244,1317.760,1321.360,"And before it gets light, I'm up in the attic."
f000245,1321.360,1324.960,"How did you escape from the reformschool?"
f000246,1324.960,1326.960,"Jumped out the window."
f000247,1326.960,1330.640,"I need two hundred marks for the rascal to send his family to the country."
f000248,1330.640,1334.400,"Stepping out of the portières, right."
f000249,1334.400,1339.200,"Will the Herr Baron have coffee in the musicroom or on the veranda?"
f000250,1339.200,1341.280,"Where does that man come from?"
f000251,1341.280,1342.840,"Out of the same door!"
f000252,1342.840,1344.480,"He jumped out of the same door!"
f000253,1344.480,1347.320,"I've taken him into my service."
f000254,1347.320,1349.200,"He is dependable."
f000255,1349.200,1352.320,"Grasping his temples."
f000256,1352.320,1353.840,"Fool that I am!"
f000257,1353.840,1354.880,"Oh, fool!"
f000258,1354.880,1358.440,"Oh, yah, we've seen each other here before!"
f000259,1358.440,1361.200,"Cut away now to your vicemamma."
f000260,1361.200,1365.560,"Your kid brother might like to uncle his brothers and sisters."
f000261,1365.560,1369.280,"Make your sirpapa the grandfather of his children!"
f000262,1369.280,1372.280,"You're the only thing we've missed."
f000263,1372.280,1379.320,"If you once get into my sight in the next two weeks, I'll beat your bean up for porridge."
f000264,1379.320,1380.880,"Be quiet, you!"
f000265,1380.880,1382.360,"I'm a fool!"
f000266,1382.360,1385.160,"What do you want to do with your fire?"
f000267,1385.160,1388.840,"Don't you know the lady's been dead three weeks?"
f000268,1388.840,1390.800,"Did they cut off her head?"
f000269,1390.800,1393.320,"No, she's got that still."
f000270,1393.320,1396.000,"She was mashed by the cholera."
f000271,1396.000,1397.960,"That is not true!"
f000272,1397.960,1400.240,"What do you know about it!"
f000273,1400.240,1401.800,"There, read it: here!"
f000274,1401.800,1404.760,"Taking out a paper and pointing to the place."
f000275,1404.760,1407.520,"The murderess of Dr. Schön."
f000276,1407.520,1409.400,"Gives Hugenberg the paper."
f000277,1409.400,1411.160,"He reads: HUGENBERG."
f000278,1411.160,1417.360,"The murderess of Dr. Schön has in some incomprehensible way fallen ill of the cholera in prison."
f000279,1417.360,1419.160,"It doesn't say that she's dead."
f000280,1419.160,1422.440,"Well, what else do you suppose she is?"
f000281,1422.440,1426.440,"She's been lying in the churchyard three weeks."
f000282,1426.440,1435.480,"Back in the lefthand corner behind the rubbishheap where the little crosses are with no names on them, there she lies under the first one."
f000283,1435.480,1439.160,"You'll know the spot because the grass hasn't grown on it."
f000284,1439.160,1447.960,"Hang a tin wreath there, and then get back to your nurseryschool or I'll denounce you to the police."
f000285,1447.960,1452.960,"I know the female that beguiles her leisure hours with you!"
f000286,1452.960,1455.360,"To Alva."
f000287,1455.360,1457.400,"Is it true that she's dead?"
f000288,1457.400,1464.240,"Thank God, yes!Please, do not keep me here any longer."
f000289,1464.240,1468.240,"My doctor has forbidden me to receive visitors."
f000290,1468.240,1471.200,"My future is worth so little now!"
f000291,1471.200,1476.120,"I would gladly have given the last scrap of what life is worth to me for her happiness."
f000292,1476.120,1476.800,"Heighho!"
f000293,1476.800,1479.480,"One way or another I'll sure go to the devil now!"
f000294,1479.480,1491.120,"If you dare in any way to approach me or the doctor here or my honorable friend Schigolch too near, I'll inform on you for intended arson."
f000295,1491.120,1496.080,"You need three good years, to learn where not to stick your fingers in!"
f000296,1496.080,1497.760,"Now get out!"
f000297,1497.760,1498.120,"Fool!"
f000298,1498.120,1500.880,"Get out!!"
f000299,1500.880,1502.560,"Throws him out the door."
f000300,1502.560,1503.920,"Coming down."
f000301,1503.920,1508.760,"I wonder you didn't put your purse at that rogue's disposal, too!"
f000302,1508.760,1512.200,"I won't stand your damned jabbering!"
f000303,1512.200,1516.040,"The boy's little finger is worth more than all you!"
f000304,1516.040,1519.600,"I've had enough of this Geschwitz's company!"
f000305,1519.600,1527.360,"If my bride is to become a corporation with limited liability, somebody else can go in ahead of me."
f000306,1527.360,1535.520,"I propose to make a magnificent trapezeartist out of her, and willingly risk my life to do it."
f000307,1535.520,1542.560,"But then I'll be master of the house, and will myself indicate what cavaliers she is to receive!"
f000308,1542.560,1553.640,"The boy has what our age lacks: a heronature; therefore, of course, he is going to ruin."
f000309,1553.640,1573.240,"Do you remember how before sentence was passed he jumped out of the witnessbox and yelled at the justice: How do you know what would have become of you if you'd had to run around the cafés barefoot every night when you were ten years old?!"
f000310,1573.240,1578.000,"If I could only have given him one in the jaw for that right away!"
f000311,1578.000,1585.280,"Thank God, there are jails where scum like that gets some respect for the law pounded into them."
f000312,1585.280,1589.840,"One like him might have been my model for my Worldconqueror."
f000313,1589.840,1599.800,"For twenty years literature has presented nothing but demimen: men who can beget no children and women who can bear none."
f000314,1599.800,1604.160,"That's called The Modern Problem."
f000315,1604.160,1608.320,"I've ordered a hippopotamuswhip two inches thick."
f000316,1608.320,1613.840,"If that has no success with her, you can fill my cranium with potatosoup."
f000317,1613.840,1618.560,"Be it love or be it whipping, female flesh never inquires."
f000318,1618.560,1622.520,"Only give it some amusement, and it stays firm and fresh."
f000319,1622.520,1633.880,"She is now in her twentieth year, has been married three times and has satisfied a gigantic horde of lovers, and her heart's desires are at last pretty plain."
f000320,1633.880,1639.960,"But the man's got to have the seven deadly sins on his forehead, or she honors him not."
f000321,1639.960,1649.640,"If he looks as if a dogcatcher had spat him out on the street, then, with such womenfolks, he needn't be afraid of a prince!"
f000322,1649.640,1663.920,"I'll rent a garage fifty feet high and break her in there; and when she's learnt the first divingleap without breaking her neck I'll pull on a black coat and not stir a finger the rest of my life."
f000323,1663.920,1679.680,"When she's educated practically it doesn't cost a woman half as much trouble to support her husband as the other way round, if only the man takes care of the mental labor for her, and doesn't let the sense of the family go to wreck."
f000324,1679.680,1691.560,"I have learnt to rule humanity and drive it in harness before me like a wellbroken fourinhand,but that boy sticks in my head."
f000325,1691.560,1700.960,"Really, I can still take private lessons in the scorn of the world from that schoolboy!"
f000326,1700.960,1706.240,"She'll just comfortably let her hide be papered with thousandmark bills!"
f000327,1706.240,1711.160,"I'll extract salaries out of the directors with a centrifugal pump."
f000328,1711.160,1713.120,"I know their kind."
f000329,1713.120,1725.720,"When they don't need a man, let him shine their shoes for them; but when they must have an artiste they cut her down from the very gallows with their own hands and with the most entangling compliments."
f000330,1725.720,1731.640,"In my situation there's nothing more in the world to fearbut death."
f000331,1731.640,1738.120,"In the realm of sensation I am the poorest beggar."
f000332,1738.120,1750.560,"But I can no longer scrape up the moral courage to exchange my established position for the excitements of the wild, adventurous life!"
f000333,1750.560,1757.000,"She had sent Papa Schigolch and me together in chase of some strong antidote for sleeplessness."
f000334,1757.000,1760.880,"We each got a twentymark piece for expenses."
f000335,1760.880,1764.440,"There we see the youngster sitting in the Nightlight Café."
f000336,1764.440,1768.160,"He was sitting like a criminal on the prisoner's bench."
f000337,1768.160,1774.280,"Schigolch sniffed at him from all sides, and remarked, He is still virgin."
f000338,1774.280,1777.560,"Up in the gallery, dragging steps are heard."
f000339,1777.560,1779.280,"There she is!"
f000340,1779.280,1784.040,"The future magnificent trapezeartiste of the present age!"
f000341,1784.040,1792.480,"The curtains part at the stairhead, and Lulu, supported by Schigolch, and in a black dress, slowly and wearily descends."
f000342,1792.480,1794.920,"Hui, old mold!"
f000343,1794.920,1797.800,"We've still to get over the frontier today."
f000344,1797.800,1801.160,"Glaring stupidly at Lulu."
f000345,1801.160,1803.600,"Thunder of heaven!"
f000346,1803.600,1804.480,"Death!"
f000347,1804.480,1807.840,"Speaks, to the end of the act, in the gayest tones."
f000348,1807.840,1809.320,"Slowly!"
f000349,1809.320,1809.600,"You're pinching my arm!"
f000350,1809.600,1815.200,"How did you ever get the shamelessness to break out of prison with such a wolf's face?!"
f000351,1815.200,1817.160,"Stop your snout!"
f000352,1817.160,1819.200,"I'll run for the police!"
f000353,1819.200,1820.720,"I'll give information!"
f000354,1820.720,1824.440,"This scarecrow let herself be seen in tights?!"
f000355,1824.440,1834.160,"The padding alone would cost two months' salary!You're the most perfidious swindler that ever had lodging in Oxbutter Hotel!"
f000356,1834.160,1838.240,"Kindly refrain from insulting the lady!"
f000357,1838.240,1840.640,"Insulting you call that?!"
f000358,1840.640,1844.840,"For this gnawed bone's sake I've worn myself away!"
f000359,1844.840,1847.080,"I can't earn my own living!"
f000360,1847.080,1851.200,"I'll be a clown if I can still stand firm under a broomstick!"
f000361,1851.200,1860.680,"But let the lightning strike me on the spot if I don't worm ten thousand marks a year for life out of your tricks and frauds!"
f000362,1860.680,1862.280,"I can tell you that!"
f000363,1862.280,1864.480,"A pleasant trip!"
f000364,1864.480,1867.520,"I'm going for the police!"
f000365,1867.520,1868.520,"Exit."
f000366,1868.520,1870.800,"Run, run!"
f000367,1870.800,1872.800,"He'll take good care of himself!"
f000368,1872.800,1877.520,"We're rid of him!And now some black coffee for the lady!"
f000369,1877.520,1880.000,"At the table left."
f000370,1880.000,1883.080,"Here is coffee, ready to pour."
f000371,1883.080,1885.920,"I must look after the sleepingcar tickets."
f000372,1885.920,1886.960,"Brightly."
f000373,1886.960,1887.800,"Oh, freedom!"
f000374,1887.800,1890.160,"Thank God for freedom!"
f000375,1890.160,1893.040,"I'll be back for you in half an hour."
f000376,1893.040,1897.440,"We'll celebrate our departure in the stationrestaurant."
f000377,1897.440,1902.760,"I'll order a supper that'll keep us going till tomorrow.Good morning, doctor."
f000378,1902.760,1904.440,"Good evening."
f000379,1904.440,1909.320,"Pleasant rest!Thanks, I know every doorhandle here."
f000380,1909.320,1910.440,"So long!"
f000381,1910.440,1911.600,"Have a good time!"
f000382,1911.600,1912.720,"Exit."
f000383,1912.720,1915.440,"I haven't seen a room for a year and a half."
f000384,1915.440,1918.600,"Curtains, chairs, pictures."
f000385,1918.600,1920.360,"Won't you drink it?"
f000386,1920.360,1923.520,"I've swallowed enough black coffee these five days."
f000387,1923.520,1924.960,"Have you any brandy?"
f000388,1924.960,1927.640,"I've got some elixir de Spaa."
f000389,1927.640,1930.000,"That reminds one of old times."
f000390,1930.000,1933.320,"Looks round the hall while Alva fills two glasses."
