book	audio	score	de_sentence	en_sentence
36.schimmelreiter_storm_librivox_64kb_mp3	1_69.flac	0.583929	Nach langem Hinstarren nickte er wohl langsam mit dem Kopfe oder zeichnete, ohne aufzusehen, mit der Hand eine weiche Linie in die Luft, als ob er dem Deiche damit einen sanfteren Abfall geben wollte.	He did not hear the splash of the water, or the scream of the gulls or strand birds that flew round him and almost grazed him with their wings, flashing their black eyes at his own; nor did he see how night spread over the wide wilderness of water.
36.schimmelreiter_storm_librivox_64kb_mp3	1_84.flac	1.1460299999999999	Der Alte lachte ihm ins Gesicht.	The old man laughed in his face.
36.schimmelreiter_storm_librivox_64kb_mp3	1_90.flac	0.788607	Und wieviel Karren hast du heut geschoben? frug er ärgerlich; denn er sah wohl, daß auch die Deicharbeit bei dem Jungen die Denkarbeit nicht hatte vertreiben können.	And how many loads have you pushed today? he asked angrily, for he saw that the boy's work on the dike had not been able to chase away his brainwork.
36.schimmelreiter_storm_librivox_64kb_mp3	1_111.flac	1.00714	Was wollen die?	What do they want?
36.schimmelreiter_storm_librivox_64kb_mp3	1_126.flac	0.737959	Er hatte sich tags zuvor droben auf der Geest die Taschen voll von Kieseln gesammelt, und als in der Ebbezeit die Watten bloßgelegt waren und die kleinen grauen Strandläufer schreiend darüber hinhuschten, holte er jählings einen Stein hervor und warf ihn nach den Vögeln.	He had gathered his pockets full of pebbles up on the higher land the day before, and when at low tide the sand flats were laid bare and the little gay strand snipes whisked across them screaming, he quickly pulled out a stone and threw it after the birds.
36.schimmelreiter_storm_librivox_64kb_mp3	1_129.flac	1.30572	Aber es gab auch hier und dort feste Stellen oder Sandlager; solchenfalls lief er hinaus und holte sich seine Beute selbst.	But there were hard places here and there on the sand; in that case he ran and got his prey himself.
36.schimmelreiter_storm_librivox_64kb_mp3	1_135.flac	0.47399399999999997	Doch der Bursche schien seinen Katzenfreund noch nicht so ganz zu kennen; denn während er ihm seinen Rücken zugewandt hatte und eben fürbaß wollte, fühlte er mit einem Ruck die Jagdbeute sich entrissen, und zugleich schlug eine scharfe Kralle ihm ins Fleisch. Ein Grimm, wie gleichfalls eines Raubtiers, flog dem jungen Menschen ins Blut; er griff wie rasend um sich und hatte den Räuber schon am Genicke gepackt.	A rage like that of a beast of prey shot into the young man's blood; wildly he stretched out his arm and in a flash had clutched the robber by his neck.
36.schimmelreiter_storm_librivox_64kb_mp3	1_150.flac	0.0982204	Inmittelst wanderte auch Trin' Jans auf demselben in der gleichen Richtung; sie trug in einem alten blaukarierten Kissenüberzug eine Last in ihren Armen, die sie sorgsam, als wär's ein Kind, umklammerte; ihr greises Haar flatterte in dem leichten Frühlingswind.	Meanwhile Trin Jans, too, wandered on the dike in the same direction. ~~~ In her arms she bore a burden wrapped in an old blue checkered pillowcase, and clasped it carefully as if it were a child; her grey hair fluttered in the light spring wind.
36.schimmelreiter_storm_librivox_64kb_mp3	1_151.flac	1.0386799999999998	Was schleppt Sie da, Trina? frug ein Bauer, der ihr entgegenkam.	What are you lugging there, Trina? asked a peasant who met her.
36.schimmelreiter_storm_librivox_64kb_mp3	1_159.flac	0.6824180000000001	So kommen Sie! sagte der Alte.	Well, come along! said the old man.
36.schimmelreiter_storm_librivox_64kb_mp3	1_168.flac	1.4526299999999999	Tede Haien sah dem zu.	Tede Haien watched this.
36.schimmelreiter_storm_librivox_64kb_mp3	1_178.flac	1.19676	Tede Haien nickte, und die Alte streichelte das Fell ihres toten Katers.	Tede Haien nodded, and the old woman stroked the fur of her dead cat.
36.schimmelreiter_storm_librivox_64kb_mp3	1_183.flac	0.733537	Ich weiß Ihr einen Rat, Trin' Jans, und er ging nach seiner Schatulle und nahm eine Silbermünze aus der Schublade Sie sagt, daß Hauke Ihr das Tier vom Leben gebracht hat, und ich weiß, Sie lügt nicht; aber hier ist ein Krontaler von Christian dem Vierten; damit kauf Sie sich ein gegerbtes Lammfell für Ihre kalten Beine!	You say that Hauke has robbed your animal of life, and I know you don't lie; but here is a crown piece from the time of Christian IV; go and buy a tanned lambskin with it for your cold legs!
36.schimmelreiter_storm_librivox_64kb_mp3	1_184.flac	0.673508	Und wenn unsere Katze nächstens Junge wirft, so mag Sie sich das größte davon aussuchen, das zusammen tut wohl einen altersschwachen Angorakater!	And when our cat has kittens, you may pick out the biggest of them; both together, I suppose, will make up for an Angora cat feeble from old age!
36.schimmelreiter_storm_librivox_64kb_mp3	1_195.flac	1.27	Hauke entblößte seinen blutigen Ann.	Hauke uncovered his bleeding arm.
36.schimmelreiter_storm_librivox_64kb_mp3	1_197.flac	0.880128	Ja, Vater, entgegnete Hauke; hab dergleichen auch gedacht.	Yes, father, replied Hauke; I have been thinking something of the sort myself.
36.schimmelreiter_storm_librivox_64kb_mp3	1_201.flac	0.291667	Das könnte leicht noch schlimmer werden!	That might easily lead to something worse!
36.schimmelreiter_storm_librivox_64kb_mp3	1_203.flac	0.933155	Der Alte begann wieder auf und ab zu gehen und spritzte dabei die schwarze Tabaksjauche von sich.	The old man began to walk up and down, and meanwhile spat out the black tobacco.
36.schimmelreiter_storm_librivox_64kb_mp3	1_207.flac	0.8	Was kann Er rechnen?	How finely you calculate!'
36.schimmelreiter_storm_librivox_64kb_mp3	1_211.flac	1.0788799999999998	Der Alte sah ihn scharf an.	The old man looked at him sharply.
36.schimmelreiter_storm_librivox_64kb_mp3	1_212.flac	1.3242399999999999	Ahoi, Hauke, rief er; was weißt du von Elke Volkerts?	Hallo, Hauke, he exclaimed what do you know about Elke Volkerts?
36.schimmelreiter_storm_librivox_64kb_mp3	1_217.flac	0.942308	Der Alte schüttelte den Kopf.	The old man shook his head: Well, go if you like; go and try your luck!
36.schimmelreiter_storm_librivox_64kb_mp3	1_225.flac	0.37559699999999996	Hauke stieg etwas langsamer an der Werfte hinan und dachte bei sich:	Hauke climbed up the hill a little more slowly, and thought to himself: She doesn't look so dull this way!
36.schimmelreiter_storm_librivox_64kb_mp3	1_228.flac	0.763333	Guten Abend auch! sagte er, zu ihr tretend; wonach guckst du denn mit deinen großen Augen, Jungfer Elke?	What are you looking at with your big eyes, Miss Elke?
36.schimmelreiter_storm_librivox_64kb_mp3	1_232.flac	0.9435899999999999	Was dir hoffentlich nicht zuwider ist, sagte er.	Something that I hope you don't mind, he said.
36.schimmelreiter_storm_librivox_64kb_mp3	1_233.flac	1.1395	Dein Vater hat seinen Kleinknecht fortgejagt, da dachte ich bei euch in Dienst.	Your father has just discharged his hired man; so I thought I would take a job with you.
36.schimmelreiter_storm_librivox_64kb_mp3	2_6.flac	0.8225969999999999	Ich komme, Deichgraf, sagte Tede Haien, indem er sich auf die an der Wand entlanglaufende Bank dem andern im Winkel gegenübersetzte.	I have come, dikemaster, said Tede Haien, while he sat down opposite the other in a corner on the bench that ran along the wall.
36.schimmelreiter_storm_librivox_64kb_mp3	2_7.flac	0.759429	Ihr habt Verdruß mit Euerem Kleinknecht gehabt und seid mit meinem Jungen einig geworden, ihn an dessen Stelle zu setzen!	You have had trouble with your hired man and have agreed with my boy to put him in his place!
36.schimmelreiter_storm_librivox_64kb_mp3	2_16.flac	1.10737	Hauke stand, die Hände in den Seitentaschen, am Türpfosten, hatte den Kopf im Nacken und studierte an den Fensterrähmen ihm gegenüber.	Hauke stood, his hands in his pockets, by the doorpost, and had thrown back his head and was studying the window frames opposite him.
36.schimmelreiter_storm_librivox_64kb_mp3	2_20.flac	0.642857	Da fielen seine Blicke auch auf sie.	Then his glances fell on her too.
36.schimmelreiter_storm_librivox_64kb_mp3	2_36.flac	0.74	Hauke Haien schien ihm eben der rechte Kleinknecht.	But the dikemaster agreed to everything; Hauke Haien appeared to him just the right servant.
36.schimmelreiter_storm_librivox_64kb_mp3	2_44.flac	1.12963	Ein Glück war es für ihn, daß Elke selbst oder durch ihren Vater das meistens abzustellen wußte.	It was lucky for him that Elke usually could hinder this, either by herself or through her father.
36.schimmelreiter_storm_librivox_64kb_mp3	2_63.flac	0.758621	Was gelernt? frug das Mädchen zurück.	Learned what? the girl returned.
36.schimmelreiter_storm_librivox_64kb_mp3	2_69.flac	0.889286	Hat denn die die Vögel gern? frug Hauke; ich meint, sie hielt es nur mit Katzen!	Does she like birds? asked Hauke; I thought only cats were for her.
36.schimmelreiter_storm_librivox_64kb_mp3	2_76.flac	1.3129899999999999	Aber er hatte das letzte Wort so laut gesprochen, daß der Deichgraf aus seinem Schlummer auffuhr.	But he had spoken the last word so loud that the dikemaster started out of his slumber.
36.schimmelreiter_storm_librivox_64kb_mp3	2_97.flac	0.49939399999999995	Die Dirne hat mir im letzten Sommer drei junge Enten weggefangen!	That girl caught three of my young ducks last summer!
36.schimmelreiter_storm_librivox_64kb_mp3	2_98.flac	0.854281	Ja, ja, notier nur, wiederholte er, als Hauke zögerte; ich glaub sogar, es waren vier!	Yes, yes, put it down, he repeated, when Hauke hesitated; I even believe there were four!
36.schimmelreiter_storm_librivox_64kb_mp3	2_101.flac	0.755838	Nein, nein, vier Enten, Hauke aber was du im übrigen schwatzest, der Herr Oberdeichgraf und ich, nachdem wir zusammen in meinem Hause hier gefrühstückt hatten, sind im Frühjahr an deinem Unkraut und an deiner Wiege vorbeigefahren und haben's doch nicht sehen können.	No, no, four ducks, Haukebut as for the rest of what you have been chatteringlast spring the dikemaster general and I, after we had breakfasted together at my house, drove by your weeds and your cradlehole and yet couldn't see anything.
36.schimmelreiter_storm_librivox_64kb_mp3	2_102.flac	0.97308	Ihr beide aber, und er nickte ein paarmal bedeutsam gegen Hauke und seine Tochter, danket Gott, daß ihr nicht Deichgraf seid!	But you two, and he nodded a few times significantly at Hauke and his daughter, you can thank God that you are no dikemaster!
36.schimmelreiter_storm_librivox_64kb_mp3	2_105.flac	0.761133	Dann lehnte er sich wieder in seinem Stuhl zurück, ruckte den schweren Körper ein paarmal und überließ sich bald dem sorgenlosen Schlummer.	Then he leaned back in his chair again, moved his heavy body a few times and soon gave himself over to carefree slumber.
36.schimmelreiter_storm_librivox_64kb_mp3	2_106.flac	0.285	Dergleichen wiederholte sich an manchem Abend.	The same thing was repeated on many an evening.
36.schimmelreiter_storm_librivox_64kb_mp3	2_115.flac	0.7789560000000001	Und darauf, lieber Deichgraf, erwiderte sein Vorgesetzter, sich erhebend, wollen wir dieses Glas zusammen trinken!	And to this, my dear dikemaster, returned his superior, we want to drink this glass together.
36.schimmelreiter_storm_librivox_64kb_mp3	2_128.flac	0.933333	Nein, ich mein, den Deichgrafen hat er gelobt!	No, I mean, he has praised the dikemaster!
36.schimmelreiter_storm_librivox_64kb_mp3	2_140.flac	0.28823499999999996	Ein tiefes Rot schoß unter die dunkeln Brauen des Mädchens.	Beneath her dark brows a deep crimson flushed the girl's face.
36.schimmelreiter_storm_librivox_64kb_mp3	2_143.flac	1.09017	Hauke wollte antworten; aber sie war schon zum Stall hinaus, und er stand mit seiner Furke in der Hand und hörte nur, wie draußen die Enten und Hühner um sie schnatterten und krähten.	Hauke wanted to reply; but she had already left the stable, and he stood with his pitchfork in his hand and heard only the cackling and crowing of the ducks and the hens round her outside.
36.schimmelreiter_storm_librivox_64kb_mp3	2_147.flac	0.656579	Zu letzteren, die bei Streitfällen über einen zweifelhaften Wurf miteinander zu verhandeln hatten, wurden allezeit Leute genommen, die ihre Sache ins beste Licht zu rücken verstanden, am liebsten Burschen, die außer gesundem Menschenverstand auch noch ein lustig Mundwerk hatten.	The latter, who had to discuss a doubtful throw whenever a difference of opinion came up, were always chosen from among people who knew how to place their own case in the best possible light, preferably young fellows who not only had good common sense but also a ready tongue.
36.schimmelreiter_storm_librivox_64kb_mp3	2_148.flac	1.10784	Dazu gehörte vor allen Ole Peters, der Großknecht des Deichgrafen.	Among these was, above all, Ole Peters, the head man of the dikemaster.
36.schimmelreiter_storm_librivox_64kb_mp3	2_150.flac	1.19859	Aber Elke hatte ihm noch in der elften Stunde den Sinn gewandt.	But Elke had made him change his mind at the eleventh hour.
36.schimmelreiter_storm_librivox_64kb_mp3	2_151.flac	0.95614	Er wird's nicht wagen, Hauke, hatte sie gesagt; er ist ein Tagelöhnersohn; dein Vater hat Kuh und Pferd und ist dazu der klügste Mann im Dorf!	He won't dare, Hauke, she had said; he is the son of a day laborer; your father has his cow and horse and is the cleverest man in the village.
36.schimmelreiter_storm_librivox_64kb_mp3	2_153.flac	1.36948	Sie sah ihn halb lächelnd aus ihren dunkeln Augen an.	Half smiling she looked at him with her dark eyes.
36.schimmelreiter_storm_librivox_64kb_mp3	2_167.flac	1.15714	Der Horcher trat wieder zu ihnen.	The man who listened joined them.
36.schimmelreiter_storm_librivox_64kb_mp3	2_177.flac	1.32788	Und wer ist denn der Deichgraf? rief Ole Hensen wieder; aber nun bedenkt euch recht!	And who is the dikemaster?' cried Ole Hensen again; 'but now think twice!
36.schimmelreiter_storm_librivox_64kb_mp3	2_183.flac	0.593364	Als er nach einer Weile sich dem Hause seiner Herrschaft nahte, sah er Elke drunten am Heck der Auffahrt stehen, das Mondlicht schimmerte über die unermeßliche weißbereifte Weidefläche.	After a while, when he approached the house of his employers, he saw Elke standing by the fence below, where the ascent began; the moonlight was shimmering over the measureless white frosted pasture.
36.schimmelreiter_storm_librivox_64kb_mp3	2_189.flac	0.95	Ja, Elke; ich darf es morgen doch versuchen!	Yes, Elke; I'm allowed to try it tomorrow!
36.schimmelreiter_storm_librivox_64kb_mp3	2_199.flac	1.13067	Hauke, noch einmal, riefen seine Partner.	Hauke, once more! called his partners.
36.schimmelreiter_storm_librivox_64kb_mp3	2_203.flac	1.74	Wo ist Ole?	Where is Ole?
36.schimmelreiter_storm_librivox_64kb_mp3	1_0.flac	0.700633	Was ich zu berichten beabsichtige, ist mir vor reichlich einem halben Jahrhundert im Hause meiner Urgroßmutter, der alten Frau Senator Feddersen, kundgeworden, während ich, an ihrem Lehnstuhl sitzend, mich mit dem Lesen eines in blaue Pappe eingebundenen Zeitschriftenheftes beschäftigte; ich vermag mich nicht mehr zu entsinnen, ob von den Leipziger oder von Pappes Hamburger Lesefrüchten.	What I am about to tell I learned nearly half a century ago in the house of my greatgrandmother, old Madame Fedderson, widow of the senator, while I was sitting beside her armchair, busy reading a magazine bound in blue pasteboardI don't remember whether it was a copy of the Leipzig or of Pappes Hamburger Lesefrüchte.
36.schimmelreiter_storm_librivox_64kb_mp3	1_1.flac	0.6528689999999999	Noch fühl ich es gleich einem Schauer, wie dabei die linde Hand der über Achtzigjährigen mitunter liebkosend über das Haupthaar ihres Urenkels hinglitt.	I still remember with a shudder how meanwhile the light hand of the past eightyyearold woman glided tenderly over the hair of her greatgrandson.
36.schimmelreiter_storm_librivox_64kb_mp3	2_208.flac	0.825	Ich dacht's mir schon.	I thought as much.
36.schimmelreiter_storm_librivox_64kb_mp3	1_6.flac	0.936059	Das Wetter dauerte jetzt in den dritten Tag, und ich hatte mich schon über Gebühr von einem mir besonders lieben Verwandten auf seinem Hofe halten lassen, den er in einer der nördlicheren Harden besaß.	I had met no human soul, heard nothing but the screaming of the birds when they almost grazed me and my faithful mare with their long wings, and the raging of the wind and water.
36.schimmelreiter_storm_librivox_64kb_mp3	2_213.flac	1.0008	Ihm zur Seite stand das Mädchen mit den Rätselbrauen und sah scharf aus zornigen Augen auf ihn hin; aber reden durfte sie nicht, denn die Frauen hatten keine Stimme in dem Spiel.	Beside him stood the girl with the enigmatic eyebrows and looked at him sharply with angry glances; but she was not allowed to talk, for women had no say in the game.
36.schimmelreiter_storm_librivox_64kb_mp3	1_10.flac	0.55	Kehr um und setz dich zu deinen Freunden ins warme Nest.	Turn back and stay with your friends in their warm nest.
36.schimmelreiter_storm_librivox_64kb_mp3	2_217.flac	0.68319	Als der Großknecht des Deichgrafen dem Wurfe zusehen wollte, hatte er an Elke Volkerts vorbeimüssen.	When the head man of the dikemaster wanted to watch the throw, he had to pass Elke Volkerts: For whose sake have you left your brains at home today? she whispered to him.
36.schimmelreiter_storm_librivox_64kb_mp3	1_12.flac	0.8222370000000001	Jetzt aber kam auf dem Deiche etwas gegen mich heran; ich hörte nichts; aber immer deutlicher, wenn der halbe Mond ein karges Licht herabließ, glaubte ich eine dunkle Gestalt zu erkennen, und bald, da sie näher kam, sah ich es, sie saß auf einem Pferde, einem hochbeinigen hageren Schimmel; ein dunkler Mantel flatterte um ihre Schultern, und im Vorbeifliegen sahen mich zwei brennende Augen aus einem bleichen Antlitz an.	But now something came toward me upon the dike; I heard nothing, but when the half moon shed its spare light, I believed that I could discern more and more clearly a dark figure, and soon, as it drew nearer, I saw that it sat on a horse, on a longlegged, haggard, white horse; a dark cloak was waving round its shoulders, and as it flew past me, two glowing eyes stared at me out of a pale face.
36.schimmelreiter_storm_librivox_64kb_mp3	1_14.flac	0.171429	Was wollte der?	What did that man want?
36.schimmelreiter_storm_librivox_64kb_mp3	2_221.flac	0.323538	Geh nur; ich kenne dich, Ole Peters! erwiderte das Mädchen, sich hoch aufrichtend; er aber kehrte den Kopf ab und tat, als habe er das nicht gehört.	But he turned his head away and pretended not to have heard.
36.schimmelreiter_storm_librivox_64kb_mp3	1_16.flac	0.78	Etwas zögernd ritt ich hintendrein.	Besides, I saw nothing more of him.
36.schimmelreiter_storm_librivox_64kb_mp3	1_17.flac	0.874468	Als ich jene Stelle erreicht hatte, sah ich hart am Deich im Kooge unten das Wasser einer großen Wehle blinken so nennen sie dort die Brüche, welche von den Sturmfluten in das Land gerissen werden und die dann meist als kleine, aber tiefgründige Teiche stehen bleiben.	Something else I saw now, however, which I greeted with pleasure: before me, from out of the Koog, a multitude of little scattered lights were glimmering up to me; they seemed to come from some of the rambling Frisian houses that lay isolated on more or less high mounds.
36.schimmelreiter_storm_librivox_64kb_mp3	1_22.flac	0.451597	Ist hier Versammlung? frug ich ihn, da mir jetzt deutlich ein Geräusch von Menschenstimmen und Gläserklirren aus der Stubentür entgegendrang.	I asked him, for now a noise of voices and clicking glasses rose clearly from the room beyond the door.
36.schimmelreiter_storm_librivox_64kb_mp3	2_232.flac	0.352885	Wie geht's mit deinen Enten? rief er ihr noch nach, als sie sich schon mit ihrem Korbe fortmachte; aber sie schüttelte nur den Kopf, ohne sich umzuwenden, und patschte mit ihren alten Händen in die Luft. Nichts, nichts, Hauke; da sind zu viele Ratten in euren Gräben; Gott tröst mich; man muß sich anders nähren!	Nothing, nothing, Hauke; there are too many rats in your ditches; God help me, but I've got to support myself some other way!
36.schimmelreiter_storm_librivox_64kb_mp3	1_26.flac	0.388971	Ich grüßte und bat, mich zu ihnen setzen zu dürfen, was bereitwillig gestattet wurde.	I bowed and asked if I might sit down with them, a favor which was readily granted. ~~~ You had better keep watch here!
36.schimmelreiter_storm_librivox_64kb_mp3	2_234.flac	0.0387814	Die Sonne war endlich schon hinter den Deich hinabgesunken; statt ihrer glimmte ein rotvioletter Schimmer empor; mitunter flogen schwarze Krähen vorüber und waren auf Augenblicke wie vergoldet, es wurde Abend. Auf den Fennen aber rückte der dunkle Menschentrupp noch immer weiter von den schwarzen, schon fern liegenden Häusern nach der Tonne zu; ein besonders tüchtiger Wurf mußte sie jetzt erreichen können. Die Marschleute waren an der Reihe;	The sun had at last gone down behind the dike; in his stead rose a red violet glimmer; now and then black crows flew by and for moments looked gilded: evening had come. ~~~ But on the fens the dark mass of people were moving still farther away from the already distant houses toward the barrel; an especially good throw would have to reach it now.
36.schimmelreiter_storm_librivox_64kb_mp3	1_30.flac	0.707738	Er wurde aufmerksam, und ich bemerkte plötzlich, daß alles Gespräch umher verstummt war.	And before I could give my order to the host, a steaming glass was pushed in front of me.
36.schimmelreiter_storm_librivox_64kb_mp3	1_31.flac	0.4215930000000001	Der Schimmelreiter! rief einer aus der Gesellschaft, und eine Bewegung des Erschreckens ging durch die übrigen.	The rider on the white horse, cried one of the company and a movement of fright stirred the others.
36.schimmelreiter_storm_librivox_64kb_mp3	2_237.flac	0.14463099999999998	Die werdet ihr uns diesmal wohl noch lassen! rief einer von den Geestleuten, denn es ging scharf her; sie waren um mindestens ein Halbstieg Fuß im Vorteil. Die hagere Gestalt des Genannten trat eben aus der Menge; die grauen Augen sahen aus dem langen Friesengesicht vorwärts nach der Tonne; in der herabhängenden Hand lag die Kugel. Der Vogel ist dir wohl zu groß, hörte er in diesem Augenblick Ole Peters' Knarrstimme dicht vor seinen Ohren; sollen wir ihn um einen grauen Topf vertauschen?	I guess you'll leave it to us this time, called one of the people of the upper land, for it was very close; they had the advantage of at least ten feet. ~~~ Hauke's lean figure was just stepping out of the crowd; the grey eyes in his long Frisian face were looking ahead at the barrel; in his hand which hung down he held the ball.
36.schimmelreiter_storm_librivox_64kb_mp3	2_238.flac	0.10968399999999999	Hauke wandte sich und blickte ihn mit festen Augen an.	I suppose the bird is too big for you, he heard Ole Peters's grating voice in this instant behind his ears; shall we exchange it for a grey pot?
36.schimmelreiter_storm_librivox_64kb_mp3	2_243.flac	1.45135	Aber Ole drängte mit dem Kopf noch näher auf ihn zu.	But Ole pushed his head still nearer to him.
36.schimmelreiter_storm_librivox_64kb_mp3	2_252.flac	0.96951	Hier aber entschlüpften beide dem Gedränge, und während Elke auf ihre Kammer ging, stand Hauke hinten vor der Stalltür auf der Werfte und sah, wie der dunkle Menschentrupp allmählich nach dort hinaufwanderte, wo im Kirchspielskrug ein Raum für die Tanzenden bereitstand.	At this point both escaped the crowd, and while Elke went up to her room, Hauke stood in front of the stable door on the hill and saw how the dark mass of people was gradually wandering up to the parish tavern where a hall was ready for the dancers.
36.schimmelreiter_storm_librivox_64kb_mp3	1_47.flac	0.9598479999999999	Der Alte sah mich mit verständnisvollem Lächeln an.	The old man looked at me with an appreciative smile.
